,ts_code,trade_date,open,high,low,close,vol,ts_code,pre_trade_date,pre_open,pre_high,pre_low,pre_close,pre_vol,asset
647,MHI.HKEX,2023-03-03 17:15:00,20583.0,20616.0,20565.0,20570.0,1157.0,MHI.HKEX,2023-03-03 15:30:00,20630.0,20648.0,20555.0,20577.0,4579.0,MHI
648,MHI.HKEX,2023-03-03 18:15:00,20568.0,20592.0,20563.0,20589.0,491.0,MHI.HKEX,2023-03-03 17:15:00,20583.0,20616.0,20565.0,20570.0,1157.0,MHI
649,MHI.HKEX,2023-03-03 19:15:00,20587.0,20617.0,20585.0,20608.0,559.0,MHI.HKEX,2023-03-03 18:15:00,20568.0,20592.0,20563.0,20589.0,491.0,MHI
650,MHI.HKEX,2023-03-03 20:15:00,20612.0,20617.0,20590.0,20596.0,465.0,MHI.HKEX,2023-03-03 19:15:00,20587.0,20617.0,20585.0,20608.0,559.0,MHI
651,MHI.HKEX,2023-03-03 21:15:00,20598.0,20628.0,20592.0,20618.0,799.0,MHI.HKEX,2023-03-03 20:15:00,20612.0,20617.0,20590.0,20596.0,465.0,MHI
652,MHI.HKEX,2023-03-03 22:15:00,20618.0,20671.0,20584.0,20630.0,4712.0,MHI.HKEX,2023-03-03 21:15:00,20598.0,20628.0,20592.0,20618.0,799.0,MHI
653,MHI.HKEX,2023-03-03 23:15:00,20631.0,20667.0,20601.0,20622.0,1912.0,MHI.HKEX,2023-03-03 22:15:00,20618.0,20671.0,20584.0,20630.0,4712.0,MHI
654,MHI.HKEX,2023-03-04 00:15:00,20625.0,20664.0,20620.0,20652.0,1098.0,MHI.HKEX,2023-03-03 23:15:00,20631.0,20667.0,20601.0,20622.0,1912.0,MHI
655,MHI.HKEX,2023-03-04 01:15:00,20652.0,20654.0,20630.0,20652.0,481.0,MHI.HKEX,2023-03-04 00:15:00,20625.0,20664.0,20620.0,20652.0,1098.0,MHI
656,MHI.HKEX,2023-03-04 02:15:00,20648.0,20677.0,20359.0,20477.0,7685.0,MHI.HKEX,2023-03-04 01:15:00,20652.0,20654.0,20630.0,20652.0,481.0,MHI
657,MHI.HKEX,2023-03-06 09:30:00,20479.0,20654.0,20429.0,20535.0,25539.0,MHI.HKEX,2023-03-04 02:15:00,20648.0,20677.0,20359.0,20477.0,7685.0,MHI
658,MHI.HKEX,2023-03-06 10:30:00,20534.0,20704.0,20500.0,20636.0,13589.0,MHI.HKEX,2023-03-06 09:30:00,20479.0,20654.0,20429.0,20535.0,25539.0,MHI
659,MHI.HKEX,2023-03-06 11:30:00,20635.0,20691.0,20584.0,20650.0,6026.0,MHI.HKEX,2023-03-06 10:30:00,20534.0,20704.0,20500.0,20636.0,13589.0,MHI
660,MHI.HKEX,2023-03-06 13:30:00,20649.0,20740.0,20623.0,20697.0,7911.0,MHI.HKEX,2023-03-06 11:30:00,20635.0,20691.0,20584.0,20650.0,6026.0,MHI
661,MHI.HKEX,2023-03-06 14:30:00,20696.0,20712.0,20621.0,20656.0,5139.0,MHI.HKEX,2023-03-06 13:30:00,20649.0,20740.0,20623.0,20697.0,7911.0,MHI
662,MHI.HKEX,2023-03-06 15:30:00,20654.0,20667.0,20585.0,20624.0,4285.0,MHI.HKEX,2023-03-06 14:30:00,20696.0,20712.0,20621.0,20656.0,5139.0,MHI
663,MHI.HKEX,2023-03-06 17:15:00,20610.0,20625.0,20580.0,20597.0,848.0,MHI.HKEX,2023-03-06 15:30:00,20654.0,20667.0,20585.0,20624.0,4285.0,MHI
664,MHI.HKEX,2023-03-06 18:15:00,20597.0,20622.0,20595.0,20615.0,573.0,MHI.HKEX,2023-03-06 17:15:00,20610.0,20625.0,20580.0,20597.0,848.0,MHI
665,MHI.HKEX,2023-03-06 19:15:00,20617.0,20624.0,20602.0,20619.0,344.0,MHI.HKEX,2023-03-06 18:15:00,20597.0,20622.0,20595.0,20615.0,573.0,MHI
666,MHI.HKEX,2023-03-06 20:15:00,20619.0,20645.0,20614.0,20644.0,632.0,MHI.HKEX,2023-03-06 19:15:00,20617.0,20624.0,20602.0,20619.0,344.0,MHI
667,MHI.HKEX,2023-03-06 21:15:00,20645.0,20653.0,20620.0,20629.0,1141.0,MHI.HKEX,2023-03-06 20:15:00,20619.0,20645.0,20614.0,20644.0,632.0,MHI
668,MHI.HKEX,2023-03-06 22:15:00,20629.0,20712.0,20574.0,20712.0,4287.0,MHI.HKEX,2023-03-06 21:15:00,20645.0,20653.0,20620.0,20629.0,1141.0,MHI
669,MHI.HKEX,2023-03-06 23:15:00,20710.0,20752.0,20697.0,20711.0,2666.0,MHI.HKEX,2023-03-06 22:15:00,20629.0,20712.0,20574.0,20712.0,4287.0,MHI
670,MHI.HKEX,2023-03-07 00:15:00,20711.0,20738.0,20687.0,20737.0,777.0,MHI.HKEX,2023-03-06 23:15:00,20710.0,20752.0,20697.0,20711.0,2666.0,MHI
671,MHI.HKEX,2023-03-07 01:15:00,20737.0,20742.0,20686.0,20688.0,496.0,MHI.HKEX,2023-03-07 00:15:00,20711.0,20738.0,20687.0,20737.0,777.0,MHI
672,MHI.HKEX,2023-03-07 02:15:00,20690.0,20690.0,20586.0,20621.0,4011.0,MHI.HKEX,2023-03-07 01:15:00,20737.0,20742.0,20686.0,20688.0,496.0,MHI
673,MHI.HKEX,2023-03-07 09:30:00,20621.0,21055.0,20553.0,20941.0,38223.0,MHI.HKEX,2023-03-07 02:15:00,20690.0,20690.0,20586.0,20621.0,4011.0,MHI
674,MHI.HKEX,2023-03-07 10:30:00,20941.0,21016.0,20706.0,20800.0,18156.0,MHI.HKEX,2023-03-07 09:30:00,20621.0,21055.0,20553.0,20941.0,38223.0,MHI
675,MHI.HKEX,2023-03-07 11:30:00,20802.0,20902.0,20772.0,20786.0,7809.0,MHI.HKEX,2023-03-07 10:30:00,20941.0,21016.0,20706.0,20800.0,18156.0,MHI
676,MHI.HKEX,2023-03-07 13:30:00,20786.0,20789.0,20372.0,20418.0,21459.0,MHI.HKEX,2023-03-07 11:30:00,20802.0,20902.0,20772.0,20786.0,7809.0,MHI
677,MHI.HKEX,2023-03-07 14:30:00,20418.0,20562.0,20411.0,20553.0,12633.0,MHI.HKEX,2023-03-07 13:30:00,20786.0,20789.0,20372.0,20418.0,21459.0,MHI
678,MHI.HKEX,2023-03-07 15:30:00,20550.0,20585.0,20529.0,20576.0,5277.0,MHI.HKEX,2023-03-07 14:30:00,20418.0,20562.0,20411.0,20553.0,12633.0,MHI
679,MHI.HKEX,2023-03-07 17:15:00,20584.0,20592.0,20536.0,20545.0,968.0,MHI.HKEX,2023-03-07 15:30:00,20550.0,20585.0,20529.0,20576.0,5277.0,MHI
680,MHI.HKEX,2023-03-07 18:15:00,20544.0,20562.0,20536.0,20550.0,436.0,MHI.HKEX,2023-03-07 17:15:00,20584.0,20592.0,20536.0,20545.0,968.0,MHI
681,MHI.HKEX,2023-03-07 19:15:00,20550.0,20550.0,20522.0,20547.0,579.0,MHI.HKEX,2023-03-07 18:15:00,20544.0,20562.0,20536.0,20550.0,436.0,MHI
682,MHI.HKEX,2023-03-07 20:15:00,20541.0,20558.0,20527.0,20542.0,471.0,MHI.HKEX,2023-03-07 19:15:00,20550.0,20550.0,20522.0,20547.0,579.0,MHI
683,MHI.HKEX,2023-03-07 21:15:00,20542.0,20552.0,20518.0,20518.0,647.0,MHI.HKEX,2023-03-07 20:15:00,20541.0,20558.0,20527.0,20542.0,471.0,MHI
684,MHI.HKEX,2023-03-07 22:15:00,20520.0,20521.0,20315.0,20346.0,7595.0,MHI.HKEX,2023-03-07 21:15:00,20542.0,20552.0,20518.0,20518.0,647.0,MHI
685,MHI.HKEX,2023-03-07 23:15:00,20347.0,20403.0,20307.0,20371.0,5002.0,MHI.HKEX,2023-03-07 22:15:00,20520.0,20521.0,20315.0,20346.0,7595.0,MHI
686,MHI.HKEX,2023-03-08 00:15:00,20370.0,20378.0,20341.0,20348.0,1581.0,MHI.HKEX,2023-03-07 23:15:00,20347.0,20403.0,20307.0,20371.0,5002.0,MHI
687,MHI.HKEX,2023-03-08 01:15:00,20348.0,20410.0,20346.0,20346.0,1121.0,MHI.HKEX,2023-03-08 00:15:00,20370.0,20378.0,20341.0,20348.0,1581.0,MHI
688,MHI.HKEX,2023-03-08 02:15:00,20345.0,20359.0,20223.0,20263.0,4926.0,MHI.HKEX,2023-03-08 01:15:00,20348.0,20410.0,20346.0,20346.0,1121.0,MHI
689,MHI.HKEX,2023-03-08 09:30:00,20264.0,20308.0,20023.0,20108.0,30616.0,MHI.HKEX,2023-03-08 02:15:00,20345.0,20359.0,20223.0,20263.0,4926.0,MHI
690,MHI.HKEX,2023-03-08 10:30:00,20110.0,20123.0,20004.0,20015.0,10655.0,MHI.HKEX,2023-03-08 09:30:00,20264.0,20308.0,20023.0,20108.0,30616.0,MHI
691,MHI.HKEX,2023-03-08 11:30:00,20016.0,20103.0,19996.0,20050.0,6890.0,MHI.HKEX,2023-03-08 10:30:00,20110.0,20123.0,20004.0,20015.0,10655.0,MHI
692,MHI.HKEX,2023-03-08 13:30:00,20050.0,20092.0,19981.0,20025.0,7011.0,MHI.HKEX,2023-03-08 11:30:00,20016.0,20103.0,19996.0,20050.0,6890.0,MHI
693,MHI.HKEX,2023-03-08 14:30:00,20027.0,20128.0,20020.0,20049.0,8576.0,MHI.HKEX,2023-03-08 13:30:00,20050.0,20092.0,19981.0,20025.0,7011.0,MHI
694,MHI.HKEX,2023-03-08 15:30:00,20048.0,20077.0,20028.0,20029.0,4129.0,MHI.HKEX,2023-03-08 14:30:00,20027.0,20128.0,20020.0,20049.0,8576.0,MHI
695,MHI.HKEX,2023-03-08 17:15:00,20029.0,20073.0,20016.0,20066.0,1097.0,MHI.HKEX,2023-03-08 15:30:00,20048.0,20077.0,20028.0,20029.0,4129.0,MHI
696,MHI.HKEX,2023-03-08 18:15:00,20067.0,20089.0,20060.0,20084.0,687.0,MHI.HKEX,2023-03-08 17:15:00,20029.0,20073.0,20016.0,20066.0,1097.0,MHI
697,MHI.HKEX,2023-03-08 19:15:00,20084.0,20087.0,20059.0,20078.0,620.0,MHI.HKEX,2023-03-08 18:15:00,20067.0,20089.0,20060.0,20084.0,687.0,MHI
698,MHI.HKEX,2023-03-08 20:15:00,20078.0,20080.0,20047.0,20055.0,733.0,MHI.HKEX,2023-03-08 19:15:00,20084.0,20087.0,20059.0,20078.0,620.0,MHI
699,MHI.HKEX,2023-03-08 21:15:00,20055.0,20087.0,20043.0,20060.0,919.0,MHI.HKEX,2023-03-08 20:15:00,20078.0,20080.0,20047.0,20055.0,733.0,MHI
700,MHI.HKEX,2023-03-08 22:15:00,20059.0,20112.0,20028.0,20094.0,4360.0,MHI.HKEX,2023-03-08 21:15:00,20055.0,20087.0,20043.0,20060.0,919.0,MHI
701,MHI.HKEX,2023-03-08 23:15:00,20091.0,20135.0,20065.0,20100.0,2894.0,MHI.HKEX,2023-03-08 22:15:00,20059.0,20112.0,20028.0,20094.0,4360.0,MHI
702,MHI.HKEX,2023-03-09 00:15:00,20105.0,20117.0,20069.0,20078.0,1125.0,MHI.HKEX,2023-03-08 23:15:00,20091.0,20135.0,20065.0,20100.0,2894.0,MHI
703,MHI.HKEX,2023-03-09 01:15:00,20077.0,20103.0,20055.0,20058.0,578.0,MHI.HKEX,2023-03-09 00:15:00,20105.0,20117.0,20069.0,20078.0,1125.0,MHI
704,MHI.HKEX,2023-03-09 02:15:00,20057.0,20100.0,20038.0,20058.0,3162.0,MHI.HKEX,2023-03-09 01:15:00,20077.0,20103.0,20055.0,20058.0,578.0,MHI
705,MHI.HKEX,2023-03-09 09:30:00,20059.0,20146.0,19966.0,20052.0,29700.0,MHI.HKEX,2023-03-09 02:15:00,20057.0,20100.0,20038.0,20058.0,3162.0,MHI
706,MHI.HKEX,2023-03-09 10:30:00,20051.0,20118.0,20012.0,20104.0,10407.0,MHI.HKEX,2023-03-09 09:30:00,20059.0,20146.0,19966.0,20052.0,29700.0,MHI
707,MHI.HKEX,2023-03-09 11:30:00,20104.0,20155.0,20080.0,20107.0,7668.0,MHI.HKEX,2023-03-09 10:30:00,20051.0,20118.0,20012.0,20104.0,10407.0,MHI
708,MHI.HKEX,2023-03-09 13:30:00,20110.0,20181.0,20101.0,20120.0,7262.0,MHI.HKEX,2023-03-09 11:30:00,20104.0,20155.0,20080.0,20107.0,7668.0,MHI
709,MHI.HKEX,2023-03-09 14:30:00,20121.0,20126.0,19955.0,19990.0,9375.0,MHI.HKEX,2023-03-09 13:30:00,20110.0,20181.0,20101.0,20120.0,7262.0,MHI
710,MHI.HKEX,2023-03-09 15:30:00,19992.0,20007.0,19902.0,19930.0,6398.0,MHI.HKEX,2023-03-09 14:30:00,20121.0,20126.0,19955.0,19990.0,9375.0,MHI
711,MHI.HKEX,2023-03-09 17:15:00,19949.0,19949.0,19889.0,19900.0,1212.0,MHI.HKEX,2023-03-09 15:30:00,19992.0,20007.0,19902.0,19930.0,6398.0,MHI
712,MHI.HKEX,2023-03-09 18:15:00,19899.0,19936.0,19893.0,19926.0,881.0,MHI.HKEX,2023-03-09 17:15:00,19949.0,19949.0,19889.0,19900.0,1212.0,MHI
713,MHI.HKEX,2023-03-09 19:15:00,19927.0,19934.0,19895.0,19897.0,586.0,MHI.HKEX,2023-03-09 18:15:00,19899.0,19936.0,19893.0,19926.0,881.0,MHI
714,MHI.HKEX,2023-03-09 20:15:00,19897.0,19905.0,19853.0,19867.0,1500.0,MHI.HKEX,2023-03-09 19:15:00,19927.0,19934.0,19895.0,19897.0,586.0,MHI
715,MHI.HKEX,2023-03-09 21:15:00,19866.0,19932.0,19860.0,19893.0,2044.0,MHI.HKEX,2023-03-09 20:15:00,19897.0,19905.0,19853.0,19867.0,1500.0,MHI
716,MHI.HKEX,2023-03-09 22:15:00,19892.0,19906.0,19821.0,19843.0,4922.0,MHI.HKEX,2023-03-09 21:15:00,19866.0,19932.0,19860.0,19893.0,2044.0,MHI
717,MHI.HKEX,2023-03-09 23:15:00,19842.0,19850.0,19742.0,19762.0,3617.0,MHI.HKEX,2023-03-09 22:15:00,19892.0,19906.0,19821.0,19843.0,4922.0,MHI
718,MHI.HKEX,2023-03-10 00:15:00,19761.0,19778.0,19714.0,19738.0,2006.0,MHI.HKEX,2023-03-09 23:15:00,19842.0,19850.0,19742.0,19762.0,3617.0,MHI
719,MHI.HKEX,2023-03-10 01:15:00,19740.0,19745.0,19691.0,19700.0,1004.0,MHI.HKEX,2023-03-10 00:15:00,19761.0,19778.0,19714.0,19738.0,2006.0,MHI
720,MHI.HKEX,2023-03-10 02:15:00,19700.0,19702.0,19514.0,19636.0,6245.0,MHI.HKEX,2023-03-10 01:15:00,19740.0,19745.0,19691.0,19700.0,1004.0,MHI
721,MHI.HKEX,2023-03-10 09:30:00,19635.0,19689.0,19424.0,19442.0,29886.0,MHI.HKEX,2023-03-10 02:15:00,19700.0,19702.0,19514.0,19636.0,6245.0,MHI
722,MHI.HKEX,2023-03-10 10:30:00,19440.0,19588.0,19438.0,19505.0,12400.0,MHI.HKEX,2023-03-10 09:30:00,19635.0,19689.0,19424.0,19442.0,29886.0,MHI
723,MHI.HKEX,2023-03-10 11:30:00,19505.0,19511.0,19414.0,19435.0,7390.0,MHI.HKEX,2023-03-10 10:30:00,19440.0,19588.0,19438.0,19505.0,12400.0,MHI
724,MHI.HKEX,2023-03-10 13:30:00,19434.0,19519.0,19406.0,19442.0,7310.0,MHI.HKEX,2023-03-10 11:30:00,19505.0,19511.0,19414.0,19435.0,7390.0,MHI
725,MHI.HKEX,2023-03-10 14:30:00,19442.0,19451.0,19296.0,19382.0,10050.0,MHI.HKEX,2023-03-10 13:30:00,19434.0,19519.0,19406.0,19442.0,7310.0,MHI
726,MHI.HKEX,2023-03-10 15:30:00,19385.0,19397.0,19272.0,19311.0,7284.0,MHI.HKEX,2023-03-10 14:30:00,19442.0,19451.0,19296.0,19382.0,10050.0,MHI
727,MHI.HKEX,2023-03-10 17:15:00,19320.0,19406.0,19300.0,19391.0,2679.0,MHI.HKEX,2023-03-10 15:30:00,19385.0,19397.0,19272.0,19311.0,7284.0,MHI
728,MHI.HKEX,2023-03-10 18:15:00,19390.0,19402.0,19377.0,19388.0,930.0,MHI.HKEX,2023-03-10 17:15:00,19320.0,19406.0,19300.0,19391.0,2679.0,MHI
729,MHI.HKEX,2023-03-10 19:15:00,19384.0,19398.0,19370.0,19384.0,748.0,MHI.HKEX,2023-03-10 18:15:00,19390.0,19402.0,19377.0,19388.0,930.0,MHI
730,MHI.HKEX,2023-03-10 20:15:00,19386.0,19394.0,19325.0,19326.0,1061.0,MHI.HKEX,2023-03-10 19:15:00,19384.0,19398.0,19370.0,19384.0,748.0,MHI
731,MHI.HKEX,2023-03-10 21:15:00,19327.0,19392.0,19294.0,19367.0,4283.0,MHI.HKEX,2023-03-10 20:15:00,19386.0,19394.0,19325.0,19326.0,1061.0,MHI
732,MHI.HKEX,2023-03-10 22:15:00,19374.0,19493.0,19281.0,19444.0,8337.0,MHI.HKEX,2023-03-10 21:15:00,19327.0,19392.0,19294.0,19367.0,4283.0,MHI
733,MHI.HKEX,2023-03-10 23:15:00,19444.0,19493.0,19407.0,19452.0,4433.0,MHI.HKEX,2023-03-10 22:15:00,19374.0,19493.0,19281.0,19444.0,8337.0,MHI
734,MHI.HKEX,2023-03-11 00:15:00,19451.0,19507.0,19401.0,19414.0,3006.0,MHI.HKEX,2023-03-10 23:15:00,19444.0,19493.0,19407.0,19452.0,4433.0,MHI
735,MHI.HKEX,2023-03-11 01:15:00,19412.0,19452.0,19384.0,19386.0,1226.0,MHI.HKEX,2023-03-11 00:15:00,19451.0,19507.0,19401.0,19414.0,3006.0,MHI
736,MHI.HKEX,2023-03-11 02:15:00,19384.0,19503.0,19306.0,19393.0,6720.0,MHI.HKEX,2023-03-11 01:15:00,19412.0,19452.0,19384.0,19386.0,1226.0,MHI
737,MHI.HKEX,2023-03-13 09:30:00,19395.0,19692.0,19387.0,19645.0,33212.0,MHI.HKEX,2023-03-11 02:15:00,19384.0,19503.0,19306.0,19393.0,6720.0,MHI
738,MHI.HKEX,2023-03-13 10:30:00,19640.0,19823.0,19591.0,19820.0,18207.0,MHI.HKEX,2023-03-13 09:30:00,19395.0,19692.0,19387.0,19645.0,33212.0,MHI
739,MHI.HKEX,2023-03-13 11:30:00,19820.0,19827.0,19712.0,19739.0,9054.0,MHI.HKEX,2023-03-13 10:30:00,19640.0,19823.0,19591.0,19820.0,18207.0,MHI
740,MHI.HKEX,2023-03-13 13:30:00,19738.0,19785.0,19648.0,19748.0,9456.0,MHI.HKEX,2023-03-13 11:30:00,19820.0,19827.0,19712.0,19739.0,9054.0,MHI
741,MHI.HKEX,2023-03-13 14:30:00,19747.0,19747.0,19628.0,19675.0,8369.0,MHI.HKEX,2023-03-13 13:30:00,19738.0,19785.0,19648.0,19748.0,9456.0,MHI
742,MHI.HKEX,2023-03-13 15:30:00,19675.0,19744.0,19620.0,19620.0,7104.0,MHI.HKEX,2023-03-13 14:30:00,19747.0,19747.0,19628.0,19675.0,8369.0,MHI
743,MHI.HKEX,2023-03-13 17:15:00,19620.0,19620.0,19442.0,19461.0,6613.0,MHI.HKEX,2023-03-13 15:30:00,19675.0,19744.0,19620.0,19620.0,7104.0,MHI
744,MHI.HKEX,2023-03-13 18:15:00,19458.0,19493.0,19434.0,19470.0,2436.0,MHI.HKEX,2023-03-13 17:15:00,19620.0,19620.0,19442.0,19461.0,6613.0,MHI
745,MHI.HKEX,2023-03-13 19:15:00,19469.0,19473.0,19411.0,19433.0,1894.0,MHI.HKEX,2023-03-13 18:15:00,19458.0,19493.0,19434.0,19470.0,2436.0,MHI
746,MHI.HKEX,2023-03-13 20:15:00,19432.0,19492.0,19330.0,19399.0,4114.0,MHI.HKEX,2023-03-13 19:15:00,19469.0,19473.0,19411.0,19433.0,1894.0,MHI
747,MHI.HKEX,2023-03-13 21:15:00,19400.0,19553.0,19347.0,19504.0,7741.0,MHI.HKEX,2023-03-13 20:15:00,19432.0,19492.0,19330.0,19399.0,4114.0,MHI
748,MHI.HKEX,2023-03-13 22:15:00,19501.0,19570.0,19419.0,19540.0,5988.0,MHI.HKEX,2023-03-13 21:15:00,19400.0,19553.0,19347.0,19504.0,7741.0,MHI
749,MHI.HKEX,2023-03-13 23:15:00,19536.0,19582.0,19503.0,19532.0,3694.0,MHI.HKEX,2023-03-13 22:15:00,19501.0,19570.0,19419.0,19540.0,5988.0,MHI
750,MHI.HKEX,2023-03-14 00:15:00,19532.0,19557.0,19453.0,19497.0,2214.0,MHI.HKEX,2023-03-13 23:15:00,19536.0,19582.0,19503.0,19532.0,3694.0,MHI
751,MHI.HKEX,2023-03-14 01:15:00,19495.0,19559.0,19460.0,19545.0,1079.0,MHI.HKEX,2023-03-14 00:15:00,19532.0,19557.0,19453.0,19497.0,2214.0,MHI
752,MHI.HKEX,2023-03-14 02:15:00,19553.0,19587.0,19480.0,19553.0,3685.0,MHI.HKEX,2023-03-14 01:15:00,19495.0,19559.0,19460.0,19545.0,1079.0,MHI
753,MHI.HKEX,2023-03-14 09:30:00,19550.0,19671.0,19486.0,19525.0,29498.0,MHI.HKEX,2023-03-14 02:15:00,19553.0,19587.0,19480.0,19553.0,3685.0,MHI
754,MHI.HKEX,2023-03-14 10:30:00,19526.0,19541.0,19212.0,19353.0,22944.0,MHI.HKEX,2023-03-14 09:30:00,19550.0,19671.0,19486.0,19525.0,29498.0,MHI
755,MHI.HKEX,2023-03-14 11:30:00,19354.0,19435.0,19316.0,19327.0,9509.0,MHI.HKEX,2023-03-14 10:30:00,19526.0,19541.0,19212.0,19353.0,22944.0,MHI
756,MHI.HKEX,2023-03-14 13:30:00,19328.0,19430.0,19270.0,19292.0,11995.0,MHI.HKEX,2023-03-14 11:30:00,19354.0,19435.0,19316.0,19327.0,9509.0,MHI
757,MHI.HKEX,2023-03-14 14:30:00,19292.0,19294.0,19173.0,19179.0,9728.0,MHI.HKEX,2023-03-14 13:30:00,19328.0,19430.0,19270.0,19292.0,11995.0,MHI
758,MHI.HKEX,2023-03-14 15:30:00,19178.0,19285.0,19136.0,19271.0,8580.0,MHI.HKEX,2023-03-14 14:30:00,19292.0,19294.0,19173.0,19179.0,9728.0,MHI
759,MHI.HKEX,2023-03-14 17:15:00,19249.0,19317.0,19242.0,19305.0,1786.0,MHI.HKEX,2023-03-14 15:30:00,19178.0,19285.0,19136.0,19271.0,8580.0,MHI
760,MHI.HKEX,2023-03-14 18:15:00,19303.0,19335.0,19283.0,19326.0,953.0,MHI.HKEX,2023-03-14 17:15:00,19249.0,19317.0,19242.0,19305.0,1786.0,MHI
761,MHI.HKEX,2023-03-14 19:15:00,19325.0,19342.0,19316.0,19336.0,1003.0,MHI.HKEX,2023-03-14 18:15:00,19303.0,19335.0,19283.0,19326.0,953.0,MHI
762,MHI.HKEX,2023-03-14 20:15:00,19334.0,19426.0,19189.0,19419.0,5158.0,MHI.HKEX,2023-03-14 19:15:00,19325.0,19342.0,19316.0,19336.0,1003.0,MHI
763,MHI.HKEX,2023-03-14 21:15:00,19418.0,19519.0,19388.0,19505.0,6993.0,MHI.HKEX,2023-03-14 20:15:00,19334.0,19426.0,19189.0,19419.0,5158.0,MHI
764,MHI.HKEX,2023-03-14 22:15:00,19503.0,19583.0,19500.0,19577.0,4631.0,MHI.HKEX,2023-03-14 21:15:00,19418.0,19519.0,19388.0,19505.0,6993.0,MHI
765,MHI.HKEX,2023-03-14 23:15:00,19578.0,19607.0,19557.0,19607.0,2501.0,MHI.HKEX,2023-03-14 22:15:00,19503.0,19583.0,19500.0,19577.0,4631.0,MHI
766,MHI.HKEX,2023-03-15 00:15:00,19605.0,19610.0,19516.0,19516.0,1812.0,MHI.HKEX,2023-03-14 23:15:00,19578.0,19607.0,19557.0,19607.0,2501.0,MHI
767,MHI.HKEX,2023-03-15 01:15:00,19515.0,19554.0,19495.0,19515.0,1433.0,MHI.HKEX,2023-03-15 00:15:00,19605.0,19610.0,19516.0,19516.0,1812.0,MHI
768,MHI.HKEX,2023-03-15 02:15:00,19512.0,19599.0,19493.0,19588.0,4023.0,MHI.HKEX,2023-03-15 01:15:00,19515.0,19554.0,19495.0,19515.0,1433.0,MHI
769,MHI.HKEX,2023-03-15 09:30:00,19589.0,19780.0,19578.0,19710.0,28349.0,MHI.HKEX,2023-03-15 02:15:00,19512.0,19599.0,19493.0,19588.0,4023.0,MHI
770,MHI.HKEX,2023-03-15 10:30:00,19711.0,19752.0,19558.0,19574.0,15944.0,MHI.HKEX,2023-03-15 09:30:00,19589.0,19780.0,19578.0,19710.0,28349.0,MHI
771,MHI.HKEX,2023-03-15 11:30:00,19576.0,19579.0,19463.0,19471.0,10695.0,MHI.HKEX,2023-03-15 10:30:00,19711.0,19752.0,19558.0,19574.0,15944.0,MHI
772,MHI.HKEX,2023-03-15 13:30:00,19473.0,19591.0,19443.0,19547.0,9918.0,MHI.HKEX,2023-03-15 11:30:00,19576.0,19579.0,19463.0,19471.0,10695.0,MHI
773,MHI.HKEX,2023-03-15 14:30:00,19547.0,19623.0,19496.0,19584.0,7367.0,MHI.HKEX,2023-03-15 13:30:00,19473.0,19591.0,19443.0,19547.0,9918.0,MHI
774,MHI.HKEX,2023-03-15 15:30:00,19587.0,19620.0,19555.0,19599.0,5478.0,MHI.HKEX,2023-03-15 14:30:00,19547.0,19623.0,19496.0,19584.0,7367.0,MHI
775,MHI.HKEX,2023-03-15 17:15:00,19592.0,19592.0,19321.0,19322.0,5789.0,MHI.HKEX,2023-03-15 15:30:00,19587.0,19620.0,19555.0,19599.0,5478.0,MHI
776,MHI.HKEX,2023-03-15 18:15:00,19323.0,19347.0,19192.0,19247.0,6439.0,MHI.HKEX,2023-03-15 17:15:00,19592.0,19592.0,19321.0,19322.0,5789.0,MHI
777,MHI.HKEX,2023-03-15 19:15:00,19247.0,19260.0,19173.0,19183.0,2822.0,MHI.HKEX,2023-03-15 18:15:00,19323.0,19347.0,19192.0,19247.0,6439.0,MHI
778,MHI.HKEX,2023-03-15 20:15:00,19181.0,19219.0,19116.0,19164.0,4519.0,MHI.HKEX,2023-03-15 19:15:00,19247.0,19260.0,19173.0,19183.0,2822.0,MHI
779,MHI.HKEX,2023-03-15 21:15:00,19161.0,19213.0,19067.0,19099.0,7735.0,MHI.HKEX,2023-03-15 20:15:00,19181.0,19219.0,19116.0,19164.0,4519.0,MHI
780,MHI.HKEX,2023-03-15 22:15:00,19102.0,19129.0,19025.0,19106.0,5818.0,MHI.HKEX,2023-03-15 21:15:00,19161.0,19213.0,19067.0,19099.0,7735.0,MHI
781,MHI.HKEX,2023-03-15 23:15:00,19106.0,19151.0,19068.0,19084.0,3862.0,MHI.HKEX,2023-03-15 22:15:00,19102.0,19129.0,19025.0,19106.0,5818.0,MHI
782,MHI.HKEX,2023-03-16 00:15:00,19084.0,19114.0,19039.0,19114.0,2259.0,MHI.HKEX,2023-03-15 23:15:00,19106.0,19151.0,19068.0,19084.0,3862.0,MHI
783,MHI.HKEX,2023-03-16 01:15:00,19115.0,19127.0,19081.0,19096.0,958.0,MHI.HKEX,2023-03-16 00:15:00,19084.0,19114.0,19039.0,19114.0,2259.0,MHI
784,MHI.HKEX,2023-03-16 02:15:00,19093.0,19349.0,19076.0,19250.0,7691.0,MHI.HKEX,2023-03-16 01:15:00,19115.0,19127.0,19081.0,19096.0,958.0,MHI
785,MHI.HKEX,2023-03-16 09:30:00,19253.0,19316.0,19112.0,19292.0,29290.0,MHI.HKEX,2023-03-16 02:15:00,19093.0,19349.0,19076.0,19250.0,7691.0,MHI
