,datetime,symbol,orderid,direction,price,traded,volume,avgFillPrice,status
227,2023-10-25 14:30:00,HK.MHImain,3d83fea6,Direction.SHORT,17035.0,1,1,17035.0,OrderStatus.ALLTRADED
228,2023-10-26 20:15:00,HK.MHImain,0448d2e6,Direction.LONG,17051.0,1,1,17051.0,OrderStatus.ALLTRADED
229,2023-10-27 23:15:00,HK.MHImain,fc583992,Direction.SHORT,17262.0,1,1,17262.0,OrderStatus.ALLTRADED
230,2023-10-30 14:30:00,HK.MHImain,29185200,Direction.LONG,17398.0,1,1,17398.0,OrderStatus.ALLTRADED
231,2023-10-30 23:15:00,HK.MHImain,9ec3b3c7,Direction.SHORT,17377.0,1,1,17377.0,OrderStatus.ALLTRADED
232,2023-11-01 11:30:00,HK.MHImain,31369663,Direction.LONG,17142.0,1,1,17142.0,OrderStatus.ALLTRADED
233,2023-11-06 18:15:00,HK.MHImain,da983d01,Direction.SHORT,18000.0,1,1,18000.0,OrderStatus.ALLTRADED
234,2023-11-08 22:15:00,HK.MHImain,474d5801,Direction.LONG,17676.0,1,1,17676.0,OrderStatus.ALLTRADED
235,2023-11-09 09:30:00,HK.MHImain,728c078b,Direction.SHORT,17525.0,1,1,17525.0,OrderStatus.ALLTRADED
236,2023-11-09 20:15:00,HK.MHImain,247bd4f0,Direction.LONG,17537.0,1,1,17537.0,OrderStatus.ALLTRADED
237,2023-11-10 02:15:00,HK.MHImain,6f4472cb,Direction.SHORT,17323.0,1,1,17323.0,OrderStatus.ALLTRADED
238,2023-11-10 22:15:00,HK.MHImain,5a8d5d61,Direction.LONG,17263.0,1,1,17263.0,OrderStatus.ALLTRADED
239,2023-11-14 13:30:00,HK.MHImain,dfc409a7,Direction.SHORT,17444.0,1,1,17444.0,OrderStatus.ALLTRADED
240,2023-11-14 21:15:00,HK.MHImain,5ac2f08a,Direction.LONG,17736.0,1,1,17736.0,OrderStatus.ALLTRADED
241,2023-11-16 02:15:00,HK.MHImain,f617e357,Direction.SHORT,18122.0,1,1,18122.0,OrderStatus.ALLTRADED
242,2023-11-17 18:15:00,HK.MHImain,1cb84232,Direction.LONG,17643.0,1,1,17643.0,OrderStatus.ALLTRADED
243,2023-11-21 13:30:00,HK.MHImain,ad38596d,Direction.SHORT,17840.0,1,1,17840.0,OrderStatus.ALLTRADED
244,2023-11-22 17:15:00,HK.MHImain,0192bfee,Direction.LONG,17768.0,1,1,17768.0,OrderStatus.ALLTRADED
245,2023-11-22 22:15:00,HK.MHImain,1c76abce,Direction.SHORT,17647.0,1,1,17647.0,OrderStatus.ALLTRADED
246,2023-11-23 13:30:00,HK.MHImain,0bd8e325,Direction.LONG,17806.0,1,1,17806.0,OrderStatus.ALLTRADED
247,2023-11-24 02:15:00,HK.MHImain,fca3e1dc,Direction.SHORT,17753.0,1,1,17753.0,OrderStatus.ALLTRADED
248,2023-11-24 23:15:00,HK.MHImain,33019d4f,Direction.LONG,17689.0,1,1,17689.0,OrderStatus.ALLTRADED
249,2023-11-27 09:30:00,HK.MHImain,a4ef7d66,Direction.SHORT,17419.0,1,1,17419.0,OrderStatus.ALLTRADED
250,2023-11-27 17:15:00,HK.MHImain,158a8a0c,Direction.LONG,17557.0,1,1,17557.0,OrderStatus.ALLTRADED
251,2023-11-28 11:30:00,HK.MHImain,e516b72e,Direction.SHORT,17381.0,1,1,17381.0,OrderStatus.ALLTRADED
252,2023-11-28 18:15:00,HK.MHImain,d6b62f55,Direction.LONG,17465.0,1,1,17465.0,OrderStatus.ALLTRADED
253,2023-11-29 09:30:00,HK.MHImain,56d9ebe0,Direction.SHORT,17230.0,1,1,17230.0,OrderStatus.ALLTRADED
254,2023-11-29 23:15:00,HK.MHImain,dc7e19a6,Direction.LONG,17122.0,1,1,17122.0,OrderStatus.ALLTRADED
255,2023-12-01 13:30:00,HK.MHImain,93fb0774,Direction.SHORT,16979.0,1,1,16979.0,OrderStatus.ALLTRADED
256,2023-12-02 01:15:00,HK.MHImain,2f7083df,Direction.LONG,16937.0,1,1,16937.0,OrderStatus.ALLTRADED
257,2023-12-04 14:30:00,HK.MHImain,5d86e35f,Direction.SHORT,16720.0,1,1,16720.0,OrderStatus.ALLTRADED
258,2023-12-05 00:15:00,HK.MHImain,88a1f93e,Direction.LONG,16729.0,1,1,16729.0,OrderStatus.ALLTRADED
259,2023-12-05 09:30:00,HK.MHImain,55472fef,Direction.SHORT,16475.0,1,1,16475.0,OrderStatus.ALLTRADED
260,2023-12-05 23:15:00,HK.MHImain,f5a23e40,Direction.LONG,16372.0,1,1,16372.0,OrderStatus.ALLTRADED
261,2023-12-07 09:30:00,HK.MHImain,a1cbe45c,Direction.SHORT,16228.0,1,1,16228.0,OrderStatus.ALLTRADED
262,2023-12-07 19:15:00,HK.MHImain,5765c1c3,Direction.LONG,16375.0,1,1,16375.0,OrderStatus.ALLTRADED
263,2023-12-08 21:15:00,HK.MHImain,e49fd708,Direction.SHORT,16308.0,1,1,16308.0,OrderStatus.ALLTRADED
264,2023-12-08 22:15:00,HK.MHImain,b795ac4d,Direction.LONG,16380.0,1,1,16380.0,OrderStatus.ALLTRADED
265,2023-12-08 23:15:00,HK.MHImain,9b224234,Direction.SHORT,16317.0,1,1,16317.0,OrderStatus.ALLTRADED
266,2023-12-11 18:15:00,HK.MHImain,42ef413b,Direction.LONG,16220.0,1,1,16220.0,OrderStatus.ALLTRADED
267,2023-12-12 22:15:00,HK.MHImain,9c3a9438,Direction.SHORT,16285.0,1,1,16285.0,OrderStatus.ALLTRADED
268,2023-12-13 21:15:00,HK.MHImain,0e7cd0cc,Direction.LONG,16300.0,1,1,16300.0,OrderStatus.ALLTRADED
269,2023-12-13 22:15:00,HK.MHImain,3b2b4e42,Direction.SHORT,16215.0,1,1,16215.0,OrderStatus.ALLTRADED
270,2023-12-14 02:15:00,HK.MHImain,1352f15b,Direction.LONG,16496.0,1,1,16496.0,OrderStatus.ALLTRADED
271,2023-12-15 20:15:00,HK.MHImain,40f545c2,Direction.SHORT,16818.0,1,1,16818.0,OrderStatus.ALLTRADED
272,2023-12-19 19:15:00,HK.MHImain,3abfa380,Direction.LONG,16550.0,1,1,16550.0,OrderStatus.ALLTRADED
273,2023-12-20 17:15:00,HK.MHImain,eee092c7,Direction.SHORT,16598.0,1,1,16598.0,OrderStatus.ALLTRADED
274,2023-12-21 11:30:00,HK.MHImain,19fa3b17,Direction.LONG,16648.0,1,1,16648.0,OrderStatus.ALLTRADED
275,2023-12-22 11:30:00,HK.MHImain,757dedba,Direction.SHORT,16461.0,1,1,16461.0,OrderStatus.ALLTRADED
276,2023-12-22 23:15:00,HK.MHImain,eb7b5825,Direction.LONG,16553.0,1,1,16553.0,OrderStatus.ALLTRADED
277,2023-12-29 00:15:00,HK.MHImain,759700f1,Direction.SHORT,17129.0,1,1,17129.0,OrderStatus.ALLTRADED
278,2024-01-03 13:30:00,HK.MHImain,22048b17,Direction.LONG,16723.0,1,1,16723.0,OrderStatus.ALLTRADED
279,2024-01-03 19:15:00,HK.MHImain,e9001a0e,Direction.SHORT,16572.0,1,1,16572.0,OrderStatus.ALLTRADED
280,2024-01-03 22:15:00,HK.MHImain,73d259f6,Direction.LONG,16658.0,1,1,16658.0,OrderStatus.ALLTRADED
281,2024-01-05 02:15:00,HK.MHImain,c4b56e2a,Direction.SHORT,16538.0,1,1,16538.0,OrderStatus.ALLTRADED
282,2024-01-05 09:30:00,HK.MHImain,586c5ccb,Direction.LONG,16786.0,1,1,16786.0,OrderStatus.ALLTRADED
283,2024-01-05 13:30:00,HK.MHImain,5de575b3,Direction.SHORT,16558.0,1,1,16558.0,OrderStatus.ALLTRADED
284,2024-01-05 22:15:00,HK.MHImain,f2fdfb47,Direction.LONG,16661.0,1,1,16661.0,OrderStatus.ALLTRADED
285,2024-01-08 09:30:00,HK.MHImain,0a452c42,Direction.SHORT,16288.0,1,1,16288.0,OrderStatus.ALLTRADED
286,2024-01-08 23:15:00,HK.MHImain,79c8179e,Direction.LONG,16338.0,1,1,16338.0,OrderStatus.ALLTRADED
287,2024-01-09 18:15:00,HK.MHImain,038ce4c5,Direction.SHORT,16173.0,1,1,16173.0,OrderStatus.ALLTRADED
288,2024-01-10 09:30:00,HK.MHImain,251dc0c6,Direction.LONG,16218.0,1,1,16218.0,OrderStatus.ALLTRADED
289,2024-01-11 22:15:00,HK.MHImain,4bf14ce7,Direction.SHORT,16162.0,1,1,16162.0,OrderStatus.ALLTRADED
290,2024-01-12 11:30:00,HK.MHImain,b63a1615,Direction.LONG,16316.0,1,1,16316.0,OrderStatus.ALLTRADED
291,2024-01-12 14:30:00,HK.MHImain,57f8b544,Direction.SHORT,16226.0,1,1,16226.0,OrderStatus.ALLTRADED
292,2024-01-12 22:15:00,HK.MHImain,d4ed0d73,Direction.LONG,16385.0,1,1,16385.0,OrderStatus.ALLTRADED
293,2024-01-13 02:15:00,HK.MHImain,ff580cfa,Direction.SHORT,16231.0,1,1,16231.0,OrderStatus.ALLTRADED
294,2024-01-15 09:30:00,HK.MHImain,c3503536,Direction.LONG,16328.0,1,1,16328.0,OrderStatus.ALLTRADED
295,2024-01-15 10:30:00,HK.MHImain,b546cbe5,Direction.SHORT,16260.0,1,1,16260.0,OrderStatus.ALLTRADED
296,2024-01-17 23:15:00,HK.MHImain,f3edb9cc,Direction.LONG,15291.0,1,1,15291.0,OrderStatus.ALLTRADED
