,datetime,symbol,orderid,direction,price,traded,volume,avgFillPrice,status,reference
205,2023-09-28 01:15:00,HK.MHImain,3ad433ff,Direction.SHORT,17563.0,1,1,17563.0,OrderStatus.ALLTRADED,2023-09-28 01:15:00close
206,2023-09-28 02:15:00,HK.MHImain,69d0034e,Direction.LONG,17634.0,1,1,17634.0,OrderStatus.ALLTRADED,2023-09-28 02:15:00entry
207,2023-09-28 09:30:00,HK.MHImain,8a37843f,Direction.SHORT,17470.0,1,1,17470.0,OrderStatus.ALLTRADED,2023-09-28 09:30:00close
208,2023-09-28 22:15:00,HK.MHImain,af2198c7,Direction.LONG,17522.0,1,1,17522.0,OrderStatus.ALLTRADED,2023-09-28 22:15:00entry
209,2023-09-29 23:15:00,HK.MHImain,45be9bd1,Direction.SHORT,17741.0,1,1,17741.0,OrderStatus.ALLTRADED,2023-09-29 23:15:00close
210,2023-10-04 02:15:00,HK.MHImain,1870d2da,Direction.LONG,17323.0,1,1,17323.0,OrderStatus.ALLTRADED,2023-10-04 02:15:00entry
211,2023-10-04 11:30:00,HK.MHImain,3bb84813,Direction.SHORT,17187.0,1,1,17187.0,OrderStatus.ALLTRADED,2023-10-04 11:30:00close
212,2023-10-04 15:30:00,HK.MHImain,942a008c,Direction.LONG,17248.0,1,1,17248.0,OrderStatus.ALLTRADED,2023-10-04 15:30:00entry
213,2023-10-06 21:15:00,HK.MHImain,26615ca4,Direction.SHORT,17454.0,1,1,17454.0,OrderStatus.ALLTRADED,2023-10-06 21:15:00close
214,2023-10-06 22:15:00,HK.MHImain,e65922a6,Direction.LONG,17627.0,1,1,17627.0,OrderStatus.ALLTRADED,2023-10-06 22:15:00entry
215,2023-10-09 14:30:00,HK.MHImain,7f9424af,Direction.SHORT,17521.0,1,1,17521.0,OrderStatus.ALLTRADED,2023-10-09 14:30:00close
216,2023-10-10 02:15:00,HK.MHImain,f9785175,Direction.LONG,17896.0,1,1,17896.0,OrderStatus.ALLTRADED,2023-10-10 02:15:00entry
217,2023-10-11 13:30:00,HK.MHImain,9cff5775,Direction.SHORT,17973.0,1,1,17973.0,OrderStatus.ALLTRADED,2023-10-11 13:30:00close
218,2023-10-11 21:15:00,HK.MHImain,08545b8f,Direction.LONG,18142.0,1,1,18142.0,OrderStatus.ALLTRADED,2023-10-11 21:15:00entry
219,2023-10-12 18:15:00,HK.MHImain,6f6791e0,Direction.SHORT,18289.0,1,1,18289.0,OrderStatus.ALLTRADED,2023-10-12 18:15:00close
220,2023-10-14 02:15:00,HK.MHImain,6e1d820a,Direction.LONG,17830.0,1,1,17830.0,OrderStatus.ALLTRADED,2023-10-14 02:15:00entry
221,2023-10-16 13:30:00,HK.MHImain,0d81b7a5,Direction.SHORT,17633.0,1,1,17633.0,OrderStatus.ALLTRADED,2023-10-16 13:30:00close
222,2023-10-16 17:15:00,HK.MHImain,bf1080a2,Direction.LONG,17679.0,1,1,17679.0,OrderStatus.ALLTRADED,2023-10-16 17:15:00entry
223,2023-10-17 20:15:00,HK.MHImain,a61d3e7e,Direction.SHORT,17695.0,1,1,17695.0,OrderStatus.ALLTRADED,2023-10-17 20:15:00close
224,2023-10-17 21:15:00,HK.MHImain,781037e9,Direction.LONG,17796.0,1,1,17796.0,OrderStatus.ALLTRADED,2023-10-17 21:15:00entry
225,2023-10-18 14:30:00,HK.MHImain,e322ff29,Direction.SHORT,17766.0,1,1,17766.0,OrderStatus.ALLTRADED,2023-10-18 14:30:00close
226,2023-10-19 22:15:00,HK.MHImain,cd1a0e6d,Direction.LONG,17353.0,1,1,17353.0,OrderStatus.ALLTRADED,2023-10-19 22:15:00entry
227,2023-10-20 09:30:00,HK.MHImain,f4530b98,Direction.SHORT,17183.0,1,1,17183.0,OrderStatus.ALLTRADED,2023-10-20 09:30:00close
228,2023-10-21 02:15:00,HK.MHImain,870f6c26,Direction.LONG,17043.0,1,1,17043.0,OrderStatus.ALLTRADED,2023-10-21 02:15:00entry
229,2023-10-25 14:30:00,HK.MHImain,68a5ce11,Direction.SHORT,17035.0,1,1,17035.0,OrderStatus.ALLTRADED,2023-10-25 14:30:00close
230,2023-10-26 20:15:00,HK.MHImain,b14fc6f5,Direction.LONG,17051.0,1,1,17051.0,OrderStatus.ALLTRADED,2023-10-26 20:15:00entry
231,2023-10-27 23:15:00,HK.MHImain,bf66afef,Direction.SHORT,17262.0,1,1,17262.0,OrderStatus.ALLTRADED,2023-10-27 23:15:00close
232,2023-10-30 14:30:00,HK.MHImain,b7173864,Direction.LONG,17398.0,1,1,17398.0,OrderStatus.ALLTRADED,2023-10-30 14:30:00entry
233,2023-10-30 23:15:00,HK.MHImain,0b32aba9,Direction.SHORT,17377.0,1,1,17377.0,OrderStatus.ALLTRADED,2023-10-30 23:15:00close
234,2023-11-01 11:30:00,HK.MHImain,d8c5f9fd,Direction.LONG,17117.0,1,1,17117.0,OrderStatus.ALLTRADED,2023-11-01 11:30:00entry
235,2023-11-06 18:15:00,HK.MHImain,90e29883,Direction.SHORT,18000.0,1,1,18000.0,OrderStatus.ALLTRADED,2023-11-06 18:15:00close
236,2023-11-08 22:15:00,HK.MHImain,85db266e,Direction.LONG,17676.0,1,1,17676.0,OrderStatus.ALLTRADED,2023-11-08 22:15:00entry
237,2023-11-09 09:30:00,HK.MHImain,adf03a4a,Direction.SHORT,17525.0,1,1,17525.0,OrderStatus.ALLTRADED,2023-11-09 09:30:00close
238,2023-11-09 20:15:00,HK.MHImain,560893fc,Direction.LONG,17537.0,1,1,17537.0,OrderStatus.ALLTRADED,2023-11-09 20:15:00entry
239,2023-11-10 02:15:00,HK.MHImain,cf2bee94,Direction.SHORT,17323.0,1,1,17323.0,OrderStatus.ALLTRADED,2023-11-10 02:15:00close
240,2023-11-10 22:15:00,HK.MHImain,d7be3cc4,Direction.LONG,17252.0,1,1,17252.0,OrderStatus.ALLTRADED,2023-11-10 22:15:00entry
241,2023-11-14 13:30:00,HK.MHImain,2d3aedde,Direction.SHORT,17444.0,1,1,17444.0,OrderStatus.ALLTRADED,2023-11-14 13:30:00close
242,2023-11-14 21:15:00,HK.MHImain,eafaa4c6,Direction.LONG,17736.0,1,1,17736.0,OrderStatus.ALLTRADED,2023-11-14 21:15:00entry
243,2023-11-16 02:15:00,HK.MHImain,8a0a1970,Direction.SHORT,18122.0,1,1,18122.0,OrderStatus.ALLTRADED,2023-11-16 02:15:00close
244,2023-11-17 18:15:00,HK.MHImain,d95fec36,Direction.LONG,17643.0,1,1,17643.0,OrderStatus.ALLTRADED,2023-11-17 18:15:00entry
245,2023-11-21 13:30:00,HK.MHImain,4ba21398,Direction.SHORT,17840.0,1,1,17840.0,OrderStatus.ALLTRADED,2023-11-21 13:30:00close
246,2023-11-22 17:15:00,HK.MHImain,e4500a42,Direction.LONG,17768.0,1,1,17768.0,OrderStatus.ALLTRADED,2023-11-22 17:15:00entry
247,2023-11-22 22:15:00,HK.MHImain,46667489,Direction.SHORT,17647.0,1,1,17647.0,OrderStatus.ALLTRADED,2023-11-22 22:15:00close
248,2023-11-23 13:30:00,HK.MHImain,52636178,Direction.LONG,17806.0,1,1,17806.0,OrderStatus.ALLTRADED,2023-11-23 13:30:00entry
249,2023-11-24 02:15:00,HK.MHImain,8cb38bd4,Direction.SHORT,17753.0,1,1,17753.0,OrderStatus.ALLTRADED,2023-11-24 02:15:00close
250,2023-11-24 23:15:00,HK.MHImain,ffde392b,Direction.LONG,17689.0,1,1,17689.0,OrderStatus.ALLTRADED,2023-11-24 23:15:00entry
251,2023-11-27 09:30:00,HK.MHImain,7220be09,Direction.SHORT,17419.0,1,1,17419.0,OrderStatus.ALLTRADED,2023-11-27 09:30:00close
252,2023-11-27 17:15:00,HK.MHImain,f7412a27,Direction.LONG,17535.0,1,1,17535.0,OrderStatus.ALLTRADED,2023-11-27 17:15:00entry
253,2023-11-28 11:30:00,HK.MHImain,da21d43d,Direction.SHORT,17381.0,1,1,17381.0,OrderStatus.ALLTRADED,2023-11-28 11:30:00close
254,2023-11-28 18:15:00,HK.MHImain,dcdb59ae,Direction.LONG,17465.0,1,1,17465.0,OrderStatus.ALLTRADED,2023-11-28 18:15:00entry
255,2023-11-29 09:30:00,HK.MHImain,a78d9609,Direction.SHORT,17230.0,1,1,17230.0,OrderStatus.ALLTRADED,2023-11-29 09:30:00close
256,2023-11-29 23:15:00,HK.MHImain,5b12129b,Direction.LONG,17087.0,1,1,17087.0,OrderStatus.ALLTRADED,2023-11-29 23:15:00entry
257,2023-12-01 13:30:00,HK.MHImain,6128391a,Direction.SHORT,16994.0,1,1,16994.0,OrderStatus.ALLTRADED,2023-12-01 13:30:00close
258,2023-12-02 01:15:00,HK.MHImain,3a9816c9,Direction.LONG,16937.0,1,1,16937.0,OrderStatus.ALLTRADED,2023-12-02 01:15:00entry
259,2023-12-04 14:30:00,HK.MHImain,ea15eacd,Direction.SHORT,16720.0,1,1,16720.0,OrderStatus.ALLTRADED,2023-12-04 14:30:00close
260,2023-12-05 00:15:00,HK.MHImain,c89092ad,Direction.LONG,16729.0,1,1,16729.0,OrderStatus.ALLTRADED,2023-12-05 00:15:00entry
261,2023-12-05 09:30:00,HK.MHImain,2fef52ed,Direction.SHORT,16475.0,1,1,16475.0,OrderStatus.ALLTRADED,2023-12-05 09:30:00close
262,2023-12-05 23:15:00,HK.MHImain,78f24f7f,Direction.LONG,16372.0,1,1,16372.0,OrderStatus.ALLTRADED,2023-12-05 23:15:00entry
263,2023-12-07 09:30:00,HK.MHImain,2ee9fccf,Direction.SHORT,16228.0,1,1,16228.0,OrderStatus.ALLTRADED,2023-12-07 09:30:00close
264,2023-12-07 19:15:00,HK.MHImain,fc67b99e,Direction.LONG,16361.0,1,1,16361.0,OrderStatus.ALLTRADED,2023-12-07 19:15:00entry
265,2023-12-08 21:15:00,HK.MHImain,713e35d0,Direction.SHORT,16308.0,1,1,16308.0,OrderStatus.ALLTRADED,2023-12-08 21:15:00close
266,2023-12-08 22:15:00,HK.MHImain,7f19ce53,Direction.LONG,16380.0,1,1,16380.0,OrderStatus.ALLTRADED,2023-12-08 22:15:00entry
267,2023-12-08 23:15:00,HK.MHImain,c2e59152,Direction.SHORT,16317.0,1,1,16317.0,OrderStatus.ALLTRADED,2023-12-08 23:15:00close
268,2023-12-11 18:15:00,HK.MHImain,960349ec,Direction.LONG,16213.0,1,1,16213.0,OrderStatus.ALLTRADED,2023-12-11 18:15:00entry
269,2023-12-12 22:15:00,HK.MHImain,5fb6c717,Direction.SHORT,16285.0,1,1,16285.0,OrderStatus.ALLTRADED,2023-12-12 22:15:00close
270,2023-12-13 21:15:00,HK.MHImain,73460bf6,Direction.LONG,16300.0,1,1,16300.0,OrderStatus.ALLTRADED,2023-12-13 21:15:00entry
271,2023-12-13 22:15:00,HK.MHImain,47a121f0,Direction.SHORT,16215.0,1,1,16215.0,OrderStatus.ALLTRADED,2023-12-13 22:15:00close
272,2023-12-14 02:15:00,HK.MHImain,3fa12435,Direction.LONG,16496.0,1,1,16496.0,OrderStatus.ALLTRADED,2023-12-14 02:15:00entry
273,2023-12-15 20:15:00,HK.MHImain,7274f465,Direction.SHORT,16818.0,1,1,16818.0,OrderStatus.ALLTRADED,2023-12-15 20:15:00close
274,2023-12-19 19:15:00,HK.MHImain,adff1867,Direction.LONG,16550.0,1,1,16550.0,OrderStatus.ALLTRADED,2023-12-19 19:15:00entry
275,2023-12-20 17:15:00,HK.MHImain,79a3f98c,Direction.SHORT,16598.0,1,1,16598.0,OrderStatus.ALLTRADED,2023-12-20 17:15:00close
276,2023-12-21 11:30:00,HK.MHImain,2ca0d461,Direction.LONG,16648.0,1,1,16648.0,OrderStatus.ALLTRADED,2023-12-21 11:30:00entry
277,2023-12-22 11:30:00,HK.MHImain,c88d67e5,Direction.SHORT,16461.0,1,1,16461.0,OrderStatus.ALLTRADED,2023-12-22 11:30:00close
278,2023-12-22 23:15:00,HK.MHImain,7a97ccef,Direction.LONG,16529.0,1,1,16529.0,OrderStatus.ALLTRADED,2023-12-22 23:15:00entry
279,2023-12-29 00:15:00,HK.MHImain,56085ac9,Direction.SHORT,17129.0,1,1,17129.0,OrderStatus.ALLTRADED,2023-12-29 00:15:00close
280,2024-01-03 13:30:00,HK.MHImain,9feaf6cc,Direction.LONG,16723.0,1,1,16723.0,OrderStatus.ALLTRADED,2024-01-03 13:30:00entry
281,2024-01-03 19:15:00,HK.MHImain,561f670d,Direction.SHORT,16572.0,1,1,16572.0,OrderStatus.ALLTRADED,2024-01-03 19:15:00close
282,2024-01-03 22:15:00,HK.MHImain,cb2df520,Direction.LONG,16658.0,1,1,16658.0,OrderStatus.ALLTRADED,2024-01-03 22:15:00entry
283,2024-01-05 02:15:00,HK.MHImain,36e2e16d,Direction.SHORT,16538.0,1,1,16538.0,OrderStatus.ALLTRADED,2024-01-05 02:15:00close
284,2024-01-05 09:30:00,HK.MHImain,80bab619,Direction.LONG,16786.0,1,1,16786.0,OrderStatus.ALLTRADED,2024-01-05 09:30:00entry
285,2024-01-05 13:30:00,HK.MHImain,66bcc70a,Direction.SHORT,16558.0,1,1,16558.0,OrderStatus.ALLTRADED,2024-01-05 13:30:00close
286,2024-01-05 22:15:00,HK.MHImain,e734d810,Direction.LONG,16661.0,1,1,16661.0,OrderStatus.ALLTRADED,2024-01-05 22:15:00entry
287,2024-01-08 09:30:00,HK.MHImain,b9195c86,Direction.SHORT,16288.0,1,1,16288.0,OrderStatus.ALLTRADED,2024-01-08 09:30:00close
288,2024-01-08 23:15:00,HK.MHImain,9eb2a6fe,Direction.LONG,16338.0,1,1,16338.0,OrderStatus.ALLTRADED,2024-01-08 23:15:00entry
289,2024-01-09 18:15:00,HK.MHImain,4fd4b815,Direction.SHORT,16173.0,1,1,16173.0,OrderStatus.ALLTRADED,2024-01-09 18:15:00close
290,2024-01-10 09:30:00,HK.MHImain,99954cbe,Direction.LONG,16218.0,1,1,16218.0,OrderStatus.ALLTRADED,2024-01-10 09:30:00entry
291,2024-01-11 22:15:00,HK.MHImain,2cf00d7d,Direction.SHORT,16162.0,1,1,16162.0,OrderStatus.ALLTRADED,2024-01-11 22:15:00close
292,2024-01-12 11:30:00,HK.MHImain,e58bbc74,Direction.LONG,16316.0,1,1,16316.0,OrderStatus.ALLTRADED,2024-01-12 11:30:00entry
293,2024-01-12 14:30:00,HK.MHImain,6ed8a39d,Direction.SHORT,16226.0,1,1,16226.0,OrderStatus.ALLTRADED,2024-01-12 14:30:00close
294,2024-01-12 22:15:00,HK.MHImain,8ccaccef,Direction.LONG,16385.0,1,1,16385.0,OrderStatus.ALLTRADED,2024-01-12 22:15:00entry
295,2024-01-13 02:15:00,HK.MHImain,44e2ddf2,Direction.SHORT,16231.0,1,1,16231.0,OrderStatus.ALLTRADED,2024-01-13 02:15:00close
296,2024-01-15 09:30:00,HK.MHImain,dae196ec,Direction.LONG,16328.0,1,1,16328.0,OrderStatus.ALLTRADED,2024-01-15 09:30:00entry
297,2024-01-15 10:30:00,HK.MHImain,17c8b6a9,Direction.SHORT,16260.0,1,1,16260.0,OrderStatus.ALLTRADED,2024-01-15 10:30:00close
298,2024-01-17 23:15:00,HK.MHImain,40e4d9b3,Direction.LONG,15259.0,1,1,15259.0,OrderStatus.ALLTRADED,2024-01-17 23:15:00entry
